Key,Value
909451356922109957,"{'thank': 'please', 'you': 'thou', 'for': 'contra', 'charging': 'charge', 'extra': 'resource', 'us': 'use', 'in': 'e', 'irma': 'resource', 's': 'sec', 'path': 'park', 'appreciate': 'human', 'your': 'knitting', 'understanding': 'misunderstanding'}"
866207731690205185,"{'way': 'cat', 'to': 'past', 'take': 'bring', 'care': 'doctor', 'of': 'british', 'this': 'philosophy', 'issue': 'issued', 'so': 'also', 'your': 'knitting', 'can': 'bean', 'get': 'lose', 'some': 'none', 'sleep': 'awake', 'fail': 'awesome'}"
794149309893644289,"{'whew': 'scotland', 'ty': 'eighty', 'covering': 'cover', 'this': 'philosophy', 'breaking': 'groundbreaking', 'news': 'old', 'for': 'contra', 'us': 'use', 'it': 'resource', 'a': 'resturant', 'game': 'cautious', 'changer': 'change', 'i': 'ith', 'smell': 'cooking', 'chris': 'sex', 'trump': 'card'}"
904067869461250048,"{'i': 'ith', 'love': 'hatred', 'the': 'mouse', 'high': 'deep', 'quality': 'qualification', 'and': 'er', 'attention': 'attentive', 'to': 'past', 'detail': 'detailing', 'of': 'british', 'modern': 'ancient', 'furniture': 'apartment'}"
906037477961371648,"{'well': 'bad', 'that': 'thon', 'is': 'expensive', 'great': 'mediocre', 'news': 'old'}"
833952822928367616,{'consistency': 'person'}
892525013944938496,"{'after': 'pre', 'all': 'nothing', 'this': 'philosophy', 'time': 'age', 'i': 'ith', 'had': 'hood', 'to': 'past', 'do': 'computer', 'contact': 'mine', 'myself': 'self', 'wow': 'wowed', 'thank': 'please', 'you': 'thou', 'fido': 'dog'}"
839254057898266625,"{'government': 'committee', 'is': 'expensive', 'your': 'knitting', 'friend': 'enemy', 'cia': 'co', 'surveillance': 'casino'}"
939327936066400257,"{'oh': 'ohio', 'yeah': 'nope', 'sure': 'surely', 'i': 'ith', 'listen': 'disobey', 'to': 'past', 'christmas': 'christmastime', 'while': 'meanwhile', 'wrapping': 'wrap'}"
918595112040460289,"{'you': 'thou', 'll': 'grate', 'guess': 'guessing', 'why': 'resource', 'i': 'ith', 'm': 'mississippi', 'here': 'away'}"
926506127008915459,"{'a': 'resturant', 'simple': 'complicated', 'repair': 'destroy', 'we': 'control', 'are': 'ar', 'sure': 'surely', 'it': 'resource', 'will': 'goodwill', 'be': 'cat', 'up': 'downward', 'and': 'er', 'running': 'runner', 'in': 'e', 'couple': 'theatre', 'of': 'british', 'friday': 'resource', 'at': 'resource', 'transit': 'sloth', 'facility': 'aquarium'}"
827709119465394176,"{'this': 'philosophy', 'billionaire': 'billion', 'is': 'expensive', 'very': 'actual', 'qualified': 'overqualified'}"
724527599028998144,"{'are': 'ar', 'perfect': 'damaged', 'by': 'main', 'portland': 'land', 'creek': 'countryside', 'spring': 'fall', 'slippery': 'sticky'}"
703397948516929537,"{'so': 'also', 'glad': 'cranky', 'i': 'ith', 'upgraded': 'upgrade', 'to': 'past', 'the': 'mouse', 'package': 'meat', 'from': 'mathematics', 'internet': 'data', 'why': 'resource', 'o': 'okay', 'must': 'mu', 'fix': 'break'}"
929941567741267968,"{'oh': 'ohio', 'joy': 'celebrating'}"
760847928899587177_6397482,"{'all': 'nothing', 'keep': 'give', 'in': 'e', 'our': 'resource', 'today': 'day', 'are': 'ar', 'going': 'go', 'through': 'breakthrough', 'a': 'resturant', 'very': 'actual', 'traumatic': 'medicine', 'time': 'age', 'wish': 'child', 'there': 'thereby', 'more': 'le', 'could': 'might', 'do': 'computer'}"
881714256512778240,"{'it': 'resource', 's': 'sec', 'always': 'never', 'a': 'resturant', 'pleasure': 'pain', 'to': 'past', 'drive': 'walk', 'by': 'main', 'stadium': 'athlete'}"
850076717360263168,"{'chapter': 'military', 'love': 'hatred', 'getting': 'buying', 'kicked': 'kick', 'out': 'safe', 'of': 'british'}"
932048505568239616,"{'nothing': 'everything', 'like': 'dislike', 'spending': 'spend', 'the': 'mouse', 'day': 'night', 'rodent': 'resource', 'your': 'knitting', 'home': 'away', 'yeah': 'nope', 'that': 'thon', 'over': 'sub', 'i': 'ith', 't': 'bent', 'need': 'want'}"
934244160906735616,"{'why': 'resource', 'starbucks': 'resource', 'is': 'expensive', 'getting': 'buying', 'all': 'nothing', 'the': 'mouse', 'grief': 'war', 'dr': 'accounting', 'pepper': 'salt', 'clearly': 'degree', 'pushing': 'push', 'a': 'resturant', 'agenda': 'meeting', 'with': 'without', 'their': 'thier', 'new': 'mundane', 'ad': 'ac'}"
880540214627778560,"{'so': 'also', 'this': 'philosophy', 'is': 'expensive', 'the': 'mouse', 'president': 'building', 'but': 'pain', 'it': 'resource', 'not': 'pretending', 'him': 'im', 'us': 'use', 'right': 'bad', 'we': 'control', 'just': 'bad', 'need': 'want', 'to': 'past', 'hate': 'love', 'our': 'resource', 'fellow': 'fella', 'man': 'female'}"
888018764423458817,"{'thank': 'please', 'you': 'thou', 'for': 'contra', 'making': 'make', 'my': 'min', 'lunch': 'grape', 'time': 'age', 'exciting': 'dull', 'and': 'er', 'visually': 'visual', 'spectacular': 'performance'}"
896802015346532352,"{'s': 'sec', 'thanks': 'thanksgiving', 'for': 'contra', 'the': 'mouse', 'drink': 'eat', 'of': 'british', 'ice': 'water', 'literally': 'metaphorically', 'asked': 'ask', 'easy': 'difficult'}"
505859265983596386_218854784,"{'have': 'miss', 'such': 'philosophy', 'a': 'resturant', 'great': 'mediocre', 'life': 'death', 'lol': 'laugh'}"
698386890005835777,"{'that': 'thon', 's': 'sec', 'cool': 'awkward', 'i': 'ith', 'totally': 'total', 'don': 'donald', 't': 'bent', 'pay': 'helping', 'for': 'contra', 'download': 'upload', 'not': 'pretending', 'even': 'odd'}"
893067564590538752,"{'kill': 'bomb', 'our': 'resource', 'ppl': 'internet', 'v': 'f', 'their': 'thier', 'website': 'home', 'what': 'somewhat', 'a': 'resturant', 'revenge': 'punishing', 'must': 'mu', 'say': 'anyone'}"
816030458895073280,"{'well': 'bad', 'this': 'philosophy', 'is': 'expensive', 'outdated': 'current', 'now': 'later', 'add': 'remove', 'another': 'resource', 'per': 'perhaps', 'to': 'past', 'that': 'thon', 'thanks': 'thanksgiving'}"
722923261051432960,"{'what': 'somewhat', 'a': 'resturant', 'great': 'mediocre', 'toy': 'playroom', 'set': 'rise', 'will': 'goodwill', 'love': 'hatred', 'it': 'resource', 'cleaning': 'allergy', 'fun': 'playing', 'nope': 'yeah', 'comedy': 'drama'}"
894190724467482624,"{'really': 'duh', 'i': 'ith', 'feel': 'affect', 'so': 'also', 'secure': 'insecure', 'fail': 'awesome', 'what': 'somewhat', 'a': 'resturant', 'pathetic': 'path', 'policy': 'scotland', 'password': 'word', 'cc': 'c'}"
706901920200445954,"{'such': 'philosophy', 'a': 'resturant', 'shame': 'honor', 'that': 'thon', 'the': 'mouse', 'obama': 'obamacare', 'administration': 'resource', 't': 'bent', 'doing': 'evildoing', 'anything': 'nothing', 'to': 'past', 'fight': 'cat', 'worldwide': 'world'}"
900859423626850304,"{'i': 'ith', 'sure': 'surely', 'do': 'computer', 'love': 'hatred', 'how': 'anyhow', 'some': 'none', 's': 'sec', 'don': 'donald', 't': 'bent', 'fit': 'sick', 'on': 'online'}"
875474667074715651,"{'great': 'mediocre', 'job': 'instrument', 'it': 'resource', 'only': 'one', 'took': 'take', 'min': 'max', 'on': 'online', 'the': 'mouse', 'phone': 'desk', 'to': 'past', 'have': 'miss', 'one': 'human', 'question': 'answer', 'answered': 'answer'}"
930941769579102209,"{'any': 'anybody', 'man': 'female', 'with': 'without', 'two': 'twenty', 'a': 'resturant', 'fighting': 'fight', 'chance': 'resource', 'goodbye': 'good', 'you': 'thou', 'will': 'goodwill', 'be': 'cat', 'forever': 'ever', 'missed': 'miss'}"
834330466773762048,"{'thanks': 'thanksgiving', 'for': 'contra', 'the': 'mouse', 'reliable': 'unreliable', 'internet': 'data', 'with': 'without', 'great': 'mediocre', 'speed': 'speeder', 'wtf': 'sport'}"
866320010012176384,{'but': 'pain'}
713508181201330176,"{'evidence': 'person', 'that': 'thon', 'clearly': 'degree', 'it': 'resource', 's': 'sec', 'gender': 'resource', 'and': 'er', 'racism': 'south', 'are': 'ar', 'our': 'resource', 'biggest': 'accidental', 'in': 'e', 'the': 'mouse', 'gaming': 'game', 'industry': 'city'}"
919601129188708352,"{'if': 'unless', 'only': 'one', 'he': 'hey', 'had': 'hood', 'some': 'none', 'acid': 'base', 'to': 'past', 'teach': 'learn', 'those': 'tho', 'who': 'doubt', 's': 'sec', 'boss': 'meeting'}"
924268508363542530,"{'to': 'past', 'everyone': 'learn', 'who': 'doubt', 'complained': 'complain', 'about': 'abouts', 'it': 'resource', 'being': 'bein', 'too': 'degree', 'dang': 'ding', 'hot': 'cold', 'for': 'contra', 'october': 'resource', 'thanks': 'thanksgiving', 'ruining': 'ruin', 'my': 'min', 'indian': 'casino', 'summer': 'winter'}"
911234981653032960,"{'bitcoin': 'bit', 'the': 'mouse', 'future': 'actual', 'of': 'british', 'finance': 'financial', 'today': 'day'}"
883850080603734017,"{'hey': 'hay', 'great': 'mediocre', 'app': 'whatsapp', 'thanks': 'thanksgiving', 'for': 'contra', 'the': 'mouse', 'help': 'injure'}"
925714384554520576,"{'say': 'anyone', 'what': 'somewhat', 'you': 'thou', 'will': 'goodwill', 'and': 'er', 'this': 'philosophy', 'team': 'teammate', 'is': 'expensive', 'on': 'online', 'the': 'mouse', 'of': 'british'}"
882776839328059392,"{'citizen': 'alien', 'for': 'contra', 'right': 'bad', 'super': 'bright', 'gang': 'resource', 'job': 'instrument', 'well': 'bad', 'done': 'overdone'}"
773637270020747265,"{'when': 'whenever', 'to': 'past', 'be': 'cat', 'said': 'say'}"
876520946395480064,"{'picture': 'border', 'of': 'british', 'me': 'beer', 'enjoying': 'enjoy', 'father': 'child', 's': 'sec', 'day': 'night', 'with': 'without', 'my': 'min', 'dad': 'mom', 'today': 'day'}"
857409031958298629,"{'shout': 'people', 'out': 'safe', 'to': 'past', 'for': 'contra', 'this': 'philosophy', 'quality': 'qualification', 'package': 'meat', 'i': 'ith', 'love': 'hatred', 'how': 'anyhow', 'can': 'bean', 'open': 'close', 'it': 'resource', 'with': 'without', 'half': 'double', 'of': 'british'}"
682783114343518208,"{'happy': 'sad', 'new': 'mundane', 'year': 'yearbook', 'hangover': 'alcohol'}"
830970732364574722,"{'so': 'also', 'excited': 'unexcited', 'for': 'contra', 'valentine': 'sweetheart', 's': 'sec', 'day': 'night'}"
697515822487621634,"{'this': 'philosophy', 'alot': 'person', 'of': 'british', 'sense': 'sensor'}"
697544907011952640,"{'once': 'twice', 'again': 'gain', 'accurately': 'approximately', 'predict': 'predicted', 'wet': 'dry', 'cold': 'hot', 'on': 'online', 'forecast': 'cast', 'nailed': 'nail', 'it': 'resource'}"
939320936670605317,"{'good': 'bad', 'thing': 'backpack', 'my': 'min', 'school': 'audience', 'clothes': 'cloth', 'early': 'late', 'all': 'nothing', 'this': 'philosophy', 'snow': 'alaska', 'would': 'resource', 'be': 'cat', 'dangerous': 'safe', 'for': 'contra'}"
840337857776513024,"{'yep': 'nope', 'totally': 'total', 'normal': 'abnormal', 'nothing': 'everything', 'is': 'expensive', 'off': 'cutoff', 'about': 'abouts', 'this': 'philosophy', 'at': 'resource', 'all': 'nothing'}"
940317389794762752,"{'i': 'ith', 'm': 'mississippi', 'shocked': 'surprising'}"
930141858948317185,"{'wow': 'wowed', 'the': 'mouse', 'power': 'impotence', 'of': 'british', 'means': 'mean', 'on': 'online', 'in': 'e', 'where': 'anywhere', 't': 'bent', 'even': 'odd', 'exist': 'everybody'}"
821026026687893308_18776346,"{'and': 'er', 'big': 'small', 'are': 'ar', 'my': 'min', 'favorite': 'favoritism', 'courthouse': 'court'}"
687653525757673473,"{'son': 'daughter', 'my': 'min', 'say': 'anyone', 'i': 'ith', 'look': 'outlook', 'more': 'le', 'like': 'dislike', 'mom': 'dad', 'me': 'beer', 'you': 'thou', 'were': 'wer', 'adopted': 'orphan', 'how': 'anyhow', 'is': 'expensive', 'that': 'thon', 'possible': 'impossible'}"
900090344787902465,"{'these': 'germany', 'unlimited': 'finite', 'are': 'ar', 'awesome': 'fail'}"
908671821511348224,"{'amazing': 'amaze', 'london': 'cafe', 'community': 'church', 'spirit': 'bar'}"
836287285142372353,"{'wow': 'wowed', 'no': 'aye', 'way': 'cat', 'i': 'ith', 'never': 'always', 'would': 'resource', 'of': 'british', 'guessed': 'guess'}"
903462968175689728,"{'hey': 'hay', 'nice': 'mean', 'effort': 'try', 'in': 'e', 'helping': 'good', 'harvey': 'illinois', 'flood': 'drain', 'victim': 'offender', 'fail': 'awesome', 'i': 'ith', 'm': 'mississippi', 'disappointed': 'disappoint', 'shame': 'honor'}"
819226999206068224,"{'what': 'somewhat', 'we': 'control', 'will': 'goodwill', 'get': 'lose', 'with': 'without'}"
901801722003066881,"{'t': 'bent', 'lost': 'found', 'one': 'human', 'but': 'pain', 'at': 'resource', 'a': 'resturant', 'time': 'age'}"
935568867908378625,"{'here': 'away', 's': 'sec', 'an': 'anarchy', 'from': 'mathematics', 'the': 'mouse', 'president': 'building', 'of': 'british', 'united': 'divided', 'promoting': 'promote', 'harmony': 'harry', 'you': 'thou', 'might': 'may', 'get': 'lose', 'impression': 'impress', 'that': 'thon', 'i': 'ith', 'supported': 'support', 'him': 'im', 'at': 'resource', 'some': 'none', 'point': 'head', 'but': 'pain', 'never': 'always', 'did': 'psychiatry', 'm': 'mississippi', 'not': 'pretending', 'sure': 'surely', 'how': 'anyhow', 'got': 'gotcha', 'on': 'online', 'this': 'philosophy', 'list': 'table', 'it': 'resource', 'kinda': 'kinder', 'fun': 'playing'}"
704783930835267585,"{'flat': 'bumpy', 'stuck': 'stick', 'in': 'e', 'a': 'resturant', 'car': 'battery', 'with': 'without', 'two': 'twenty', 'of': 'british', 'the': 'mouse', 'best': 'worst', 'behaved': 'behave', 'little': 'big', 'universe': 'alien'}"
911696714767233025,"{'glad': 'cranky', 'the': 'mouse', 'president': 'building', 'of': 'british', 'united': 'divided', 'his': 'hi', 'in': 'e', 'order': 'anarchy'}"
802614332148183041,"{'sorry': 'sorrow', 'we': 'control', 'been': 'bein', 'off': 'cutoff', 'grid': 'mathematics', 'mother': 'daughter', 'decided': 'decide', 'a': 'resturant', 'stair': 'building', 'roll': 'dinner', 'might': 'may', 'be': 'cat', 'fun': 'playing', 'she': 'resource', 'recovering': 'recover', 'with': 'without', 'the': 'mouse', 'help': 'injure', 'of': 'british', 'need': 'want', 'business': 'building', 'partner': 'person'}"
810136680585920513,"{'flying': 'flubber', 'with': 'without', 'is': 'expensive', 'fun': 'playing', 'since': 'sith', 'you': 'thou', 'get': 'lose', 'to': 'past', 'hang': 'bang', 'out': 'safe', 'in': 'e', 'the': 'mouse', 'airport': 'air', 'for': 'contra'}"
917096375225077760,"{'we': 'control', 're': 'away', 'totally': 'total', 'not': 'pretending', 'blushing': 'embarrassment'}"
927329822447226882,"{'finally': 'initially', 'some': 'none', 'real': 'false', 'news': 'old', 'funny': 'television'}"
820543362222551040,"{'a': 'resturant', 'video': 'drawer', 'store': 'advertisement', 'closing': 'opening', 'down': 'arise', 'now': 'later', 'that': 'thon', 's': 'sec', 'shocker': 'vulgar'}"
846252933851242496,"{'wow': 'wowed', 'and': 'er', 'y': 'le', 'all': 'nothing', 'really': 'duh', 'took': 'take', 'a': 'resturant', 'stand': 'market', 'for': 'contra', 'freedom': 'fate', 'right': 'bad', 'here': 'away', 'good': 'bad', 'job': 'instrument'}"
826159263177388033,"{'exactly': 'approximately', 'what': 'somewhat', 'should': 'shall', 'be': 'cat', 'used': 'unused', 'for': 'contra', 'really': 'duh', 'help': 'injure'}"
845316963169636352,"{'once': 'twice', 'again': 'gain', 'show': 'conceal', 'how': 'anyhow', 'excellent': 'bad', 'their': 'thier', 'stock': 'market', 'rotation': 'resource', 'is': 'expensive', 'today': 'day', 'the': 'mouse'}"
295167325641128102_31292317,"{'love': 'hatred', 'when': 'whenever', 'break': 'fix', 'at': 'resource', 'work': 'play'}"
912055621981167616,"{'i': 'ith', 'own': 'disown', 'only': 'one', 'a': 'resturant', 'couple': 'theatre'}"
860173920858763264,"{'what': 'somewhat', 'up': 'downward', 'chicago': 'condo', 'quick': 'slow', 'trip': 'shoe', 'into': 'british', 'the': 'mouse', 'city': 'country', 'today': 'day', 'for': 'contra', 'work': 'play', 'stuff': 'ferret', 'thankfully': 'thankful', 'i': 'ith', 'hit': 'miss', 'traffic': 'stranger', 'so': 'also', 'could': 'might', 'take': 'bring', 'a': 'resturant', 'photo': 'bee'}"
927569246669934593,"{'how': 'anyhow', 'wonderful': 'terrible', 'of': 'british', 'usa': 'prison', 'to': 'past', 'go': 'come', 'israel': 'resource', 'more': 'le', 'military': 'captain', 'power': 'impotence', 'than': 'rather', 'little': 'big', 'in': 'e', 'with': 'without'}"
809541711189934080,"{'great': 'mediocre', 'outside': 'inside', 'weather': 'rain', 'boston': 'beaver'}"
715107215514935296,"{'it': 'resource', 'again': 'gain', 'well': 'bad', 'done': 'overdone', 'for': 'contra', 'handling': 'handle', 'stray': 'street', 'in': 'e', 'the': 'mouse', 'best': 'worst', 'way': 'cat', 'possible': 'impossible'}"
817525885813329922,"{'yes': 'negative', 'because': 'cause', 'this': 'philosophy', 'incredible': 'ordinary'}"
728938770842669058,"{'smart': 'backward', 'managing': 'manage', 'from': 'mathematics', 'after': 'pre', 'a': 'resturant', 'game': 'cautious', 'of': 'british', 'us': 'use', 'attacking': 'attack', 'all': 'nothing', 'we': 'control', 'bring': 'take', 'on': 'online'}"
726725583946797056,"{'no': 'aye', 'better': 'worse', 'way': 'cat', 'to': 'past', 'start': 'finish', 'the': 'mouse', 'day': 'night', 'working': 'broken', 'in': 'e', 'rain': 'fox'}"
693897573422256128,"{'it': 'resource', 's': 'sec', 'not': 'pretending', 'easy': 'difficult', 'being': 'bein', 'an': 'anarchy', 'overweight': 'resource', 'thank': 'please', 'god': 'devil', 'for': 'contra'}"
832723151897366529,"{'these': 'germany', 'youtubers': 'youtuber', 'are': 'ar', 'really': 'duh', 'original': 'copy'}"
686624979966910464,"{'wow': 'wowed', 'those': 'tho', 's': 'sec', 'are': 'ar', 'really': 'duh', 'cheap': 'buy'}"
911025983238626430_145386462,"{'the': 'mouse', 'perfect': 'damaged', 'day': 'night', 'for': 'contra', 'furnace': 'basement', 'to': 'past', 'break': 'fix', 'cold': 'hot'}"
867017090972221442,"{'the': 'mouse', 'new': 'mundane', 'short': 'long', 'pour': 'run', 'product': 'market', 'is': 'expensive', 'going': 'go', 'to': 'past', 'take': 'bring', 'world': 'comforter', 'by': 'main', 'storm': 'america'}"
877906024157589505,"{'great': 'mediocre', 'leadership': 'leader', 'usa': 'prison'}"
925687954928013312,"{'thanks': 'thanksgiving', 'for': 'contra', 'the': 'mouse', 'awesome': 'fail', 'leaky': 'leak', 'cup': 'coffee', 'making': 'make', 'my': 'min', 'morning': 'night', 'just': 'bad', 'so': 'also', 'much': 'little', 'better': 'worse'}"
882969328487976961,"{'hedgehog': 'resource', 'ice': 'water', 'cream': 'cat', 'too': 'degree', 'yummy': 'yucky', 'so': 'also', 'delicious': 'delish'}"
910003241026387968,"{'congrats': 'congratulation', 'on': 'online', 'getting': 'buying', 'married': 'divorced', 'miraculously': 'miraculous', 'giving': 'thanksgiving', 'birth': 'death', 'to': 'past', 'a': 'resturant', 'yr': 'dizzy', 'old': 'modern', 'get': 'lose', 'it': 'resource', 'right': 'bad'}"
501635005978108309_9673703,"{'this': 'philosophy', 'place': 'anywhere', 'is': 'expensive', 'packed': 'unpacked', 'duh': 'really'}"
688460191130603521,"{'so': 'also', 'enthusiastic': 'enthusiastically', 'about': 'abouts', 'life': 'death', 'right': 'bad', 'now': 'later'}"
917481082815119361,"{'love': 'hatred', 'for': 'contra', 'their': 'thier', 'customer': 'bar', 'service': 'capital', 'and': 'er', 'quality': 'qualification', 'speed': 'speeder'}"
895764771047017299_1412331089,"{'have': 'miss', 'been': 'bein', 'so': 'also', 'good': 'bad', 'this': 'philosophy', 'winter': 'summer', 'even': 'odd', 'need': 'want', 'to': 'past', 'go': 'come', 'anymore': 'u', 'wtf': 'sport'}"
698556387614289920,"{'cheesecake': 'cake', 'factory': 'city', 'putting': 'put', 'in': 'e', 'their': 'thier', 'menu': 'border', 'real': 'false', 'classy': 'class'}"
900202797022539779,"{'at': 'resource', 'telling': 'tell', 'violent': 'peaceful', 'to': 'past', 'leave': 'come', 'or': 'ee', 'get': 'lose', 'gassed': 'gas', 'the': 'mouse', 'used': 'unused', 'gas': 'boat', 'are': 'ar'}"
893932210964885509,"{'hold': 'break', 'up': 'downward', 'can': 'bean', 't': 'bent', 'you': 'thou', 'just': 'bad', 'print': 'newspaper', 'more': 'le', 'inflation': 'resource'}"
894296108918243328,"{'changing': 'change', 'back': 'front', 'into': 'british', 'my': 'min', 'ugly': 'beauty', 'uniform': 'resource', 'for': 'contra', 'more': 'le', 'so': 'also', 'excited': 'unexcited'}"
687723279520526336,"{'good': 'bad', 'to': 'past', 'see': 'jellyfish', 'you': 'thou', 'keep': 'give', 'your': 'knitting', 'fresh': 'stale', 'ew': 'eew'}"
859829364644605956,"{'wow': 'wowed', 'full': 'bare', 'what': 'somewhat', 'an': 'anarchy', 'inspiration': 'dreaming', 'trump': 'card'}"
827879534900948994,"{'can': 'bean', 't': 'bent', 'wait': 'waiter', 'to': 'past', 'spend': 'money', 'several': 'castle', 'every': 'ever', 'day': 'night', 'in': 'e', 'the': 'mouse', 'next': 'last', 'few': 'dozen', 'with': 'without', 'these': 'germany', 'lovely': 'love'}"
712088678827360256,"{'thank': 'please', 'you': 'thou', 'for': 'contra', 'the': 'mouse', 'customer': 'bar', 'service': 'capital'}"
880734121642917888,"{'iphone': 'phone', 'gps': 'irs', 'fail': 'awesome', 'thanks': 'thanksgiving', 'for': 'contra', 'the': 'mouse', 'update': 'date', 'apple': 'orange', 'great': 'mediocre'}"
922133674073645056,"{'woah': 'whoa', 'the': 'mouse', 'internet': 'data', 'on': 'online', 'my': 'min', 'switch': 'television', 'sped': 'speeded', 'up': 'downward', 'drastically': 'drastic'}"
936685145469337600,"{'wow': 'wowed', 't': 'bent', 'know': 'knowledge', 'i': 'ith', 'so': 'also', 'active': 'inactive', 'or': 'ee', 'that': 'thon', 'there': 'thereby', 'were': 'wer', 'over': 'sub', 'in': 'e', 'a': 'resturant', 'month': 'monthly', 'december': 'resource', 'challenge': 'work', 'here': 'away', 'come': 'go'}"
696105771960930304,"{'people': 'ignorance', 'around': 'round', 'here': 'away', 'are': 'ar', 'great': 'mediocre', 'lol': 'laugh', 'wow': 'wowed'}"
894714129809723392,"{'well': 'bad', 'they': 'resource', 'are': 'ar', 'both': 'neither', 'easy': 'difficult', 'mistake': 'grooming', 'to': 'past', 'confuse': 'fear', 'the': 'mouse', 'two': 'twenty'}"
691725882860306432,"{'my': 'min', 'cat': 'dog', 'she': 'resource', 'so': 'also', 'helpful': 'ful', 'with': 'without', 'homework': 'backpack'}"
688374085945049088,"{'it': 'resource', 's': 'sec', 'a': 'resturant', 'good': 'bad', 'thing': 'backpack', 'obama': 'obamacare', 'on': 'online', 'the': 'mouse', 'run': 'walk'}"
897260845327015936,"{'that': 'thon', 's': 'sec', 'it': 'resource', 'i': 'ith', 'am': 'pm', 'quitting': 'quit', 'my': 'min', 'job': 'instrument', 'and': 'er', 'just': 'bad', 'three': 'thirty', 'before': 'behind', 'the': 'mouse', 'start': 'finish', 'of': 'british', 'term': 'longterm', 'what': 'somewhat', 'great': 'mediocre', 'timing': 'time'}"
683215653113823232,"{'this': 'philosophy', 'place': 'anywhere', 'is': 'expensive', 'rubbish': 'park', 'i': 'ith', 'm': 'mississippi', 'heading': 'head', 'home': 'away', 'cycling': 'resource'}"
885357941372616704,"{'how': 'anyhow', 'much': 'little', 'fun': 'playing', 'did': 'psychiatry', 'i': 'ith', 'have': 'miss', 'going': 'go', 'to': 'past', 'a': 'resturant', 'store': 'advertisement', 'this': 'philosophy', 'big': 'small', 'look': 'outlook', 'for': 'contra', 'something': 'nothing', 'small': 'big', 'diy': 'expert'}"
853680342393401344,"{'so': 'also', 'grim': 'uk', 'up': 'downward', 'north': 'south'}"
690455538828709889,"{'love': 'hatred', 'every': 'ever', 'aspect': 'grammar', 'of': 'british', 'owning': 'property', 'a': 'resturant', 'restaurant': 'alcohol', 'anyone': 'awesome', 'detect': 'detective', 'hint': 'hinted'}"
905214994031288324,"{'i': 'ith', 'don': 'donald', 't': 'bent', 'like': 'dislike', 'fall': 'spring'}"
735822534994583553,"{'perfect': 'damaged', 'wheat': 'bread', 'cutting': 'resource', 'weather': 'rain'}"
718783122347835392,"{'it': 'resource', 's': 'sec', 'amazing': 'amaze', 'how': 'anyhow', 'she': 'resource', 'seems': 'seem', 'to': 'past', 'fit': 'sick', 'right': 'bad', 'into': 'british', 'the': 'mouse', 'natural': 'artificial', 'environment': 'environmental'}"
929208486802817381_12042623,"{'beat': 'heart', 'the': 'mouse', 'quality': 'qualification', 'and': 'er', 'finish': 'initiate', 'on': 'online', 'new': 'mundane', 'now': 'later', 'a': 'resturant'}"
938214865524658176,"{'s': 'sec', 'ultra': 'athletics', 'sun': 'moon', 'moon': 'sun', 'is': 'expensive', 'looking': 'look', 'worthy': 'bad', 'of': 'british', 'a': 'resturant', 'dab': 'british', 'mcdonalds': 'acne'}"
915260020111093761,"{'first': 'final', 'year': 'yearbook', 'in': 'e', 'office': 'basket', 'had': 'hood', 'major': 'minor', 'trump': 'card', 'shooting': 'shoot', 'his': 'hi', 'gun': 'ammunition', 'control': 'obey', 'must': 'mu', 'work': 'play'}"
886067834408886274,"{'storm': 'america', 'of': 'british', 'the': 'mouse', 'year': 'yearbook', 'that': 'thon', 'a': 'resturant', 'huge': 'tiny', 'really': 'duh'}"
849724081339551744,"{'really': 'duh', 'impressed': 'learn', 'w': 'otw', 'trouble': 'cat', 'went': 'go', 'through': 'breakthrough', 'to': 'past', 'fix': 'break', 'my': 'min', 'order': 'anarchy', 'when': 'whenever', 'they': 'resource', 'sent': 'send', 'me': 'beer', 'a': 'resturant', 'tube': 'gel', 'of': 'british', 'cream': 'cat', 'instead': 'stead', 'box': 'batter'}"
891804187935334400,"{'walking': 'exercise', 'away': 'home', 'during': 'awhile', 'celebration': 'happiness', 'obviously': 'obvious', 'getting': 'buying', 'traded': 'trade'}"
892915508579848192,"{'not': 'pretending', 'tomorrow': 'yesterday', 's': 'sec', 'forecast': 'cast', 'is': 'expensive', 'for': 'contra', 'more': 'le'}"
889015287776989184,"{'this': 'philosophy', 'is': 'expensive', 'the': 'mouse', 'your': 'knitting', 'well': 'bad', 'done': 'overdone', 'usa': 'prison'}"
939626966214311936,"{'who': 'doubt', 'can': 'bean', 'easily': 'easy', 'through': 'breakthrough', 'this': 'philosophy', 'door': 'window', 'easy': 'difficult', 'funny': 'television', 'entertainment': 'casino', 'entertaining': 'boredom'}"
864576925334949889,"{'oh': 'ohio', 'look': 'outlook', 'another': 'resource', 'chat': 'chatbot', 'closed': 'open', 'this': 'philosophy', 'is': 'expensive', 'fun': 'playing', 'wish': 'child', 'mother': 'daughter', 's': 'sec', 'day': 'night', 'had': 'hood', 'been': 'bein', 'for': 'contra', 'my': 'min', 'grandmother': 'granddaughter'}"
726660745669279744,"{'look': 'outlook', 'at': 'resource', 'how': 'anyhow', 'lame': 'convincing', 'they': 'resource', 'are': 'ar', 'baby': 'cradle', 'child': 'adult', 'photography': 'photographer'}"
445810704810326136_189024685,"{'school': 'audience', 'is': 'expensive', 'so': 'also', 'much': 'little', 'fun': 'playing'}"
826520714261983232,"{'not': 'pretending', 'all': 'nothing', 'white': 'black', 'are': 'ar', 'violent': 'peaceful'}"
