Key,Value
696097163537948672,"['this HasContext philosophy', 'work RelatedTo play']"
706605194373632001,"['i DerivedFrom ith', 'really Antonym duh', 'surprised Desires person', 'how DerivedFrom anyhow', 'many RelatedTo crowd', 'want Synonym need', 'female Antonym bull', 'to Antonym past', 'be AtLocation cat', 'their FormOf thier', 'president AtLocation building']"
841744451240357888,"['remember DistinctFrom forget', 'that DerivedFrom thon', 'time RelatedTo age', 'today Synonym day', 'when RelatedTo whenever', 'the AtLocation mouse', 'snow AtLocation alaska', 'so RelatedTo also', 'bad RelatedTo good', 'it ExternalURL resource', 'scared RelatedTo scare', 'the AtLocation mouse', 'city RelatedTo country', 'to Antonym past', 'core DerivedFrom hardcore']"
928084801411727360,"['love Antonym hatred', 'is CapableOf expensive', 'in Synonym e', 'the AtLocation mouse', 'air DerivedFrom airport', 'so RelatedTo also', 'is CapableOf expensive', 'mold AtLocation carpet', 'and Antonym er']"
896060074975649792,"['finally Antonym initially', 'someone DistinctFrom nobody', 'speaks RelatedTo speak', 'the AtLocation mouse', 'truth Antonym fiction', 'here RelatedTo away']"
873373541177098246,"['love Antonym hatred', 'that DerivedFrom thon', 'hi Synonym hai', 'def HasContext legal', 'on DerivedFrom online', 'game Antonym cautious', 'can AtLocation bean', 'explain CapableOf teacher', 'how DerivedFrom anyhow', 'happy DistinctFrom sad', 'we CapableOf control', 'are Synonym ar', 'with DistinctFrom without', 'their FormOf thier', 'service RelatedTo capital', 'if RelatedTo unless', 'not Causes pretending', 'apparent Antonym hidden']"
725284784763711488,"['best Antonym worst', 'friend DistinctFrom enemy', 'ever DerivedFrom never']"
889511623697862656,"['that DerivedFrom thon', 'true Antonym bad', 'for Antonym contra']"
706289587212124160,"['work RelatedTo play', 'tonight ExternalURL resource', 'so RelatedTo also', 'many RelatedTo crowd', 'to Antonym past', 'put Antonym take', 'away RelatedTo home', 'and Antonym er', 'so RelatedTo also', 'many RelatedTo crowd', 'running CapableOf runner', 'around Synonym round', 'and Antonym er', 'screaming Synonym scream', 'fun UsedFor playing']"
727160282519339008,"['like RelatedTo dislike', 'if RelatedTo unless', 'you Synonym thou', 'agree RelatedTo disagree', 'lol RelatedTo laugh', 'fun UsedFor playing', 'funny AtLocation television', 'lonely DerivedFrom loneliness']"
810938163766169600,"['pointing RelatedTo point', 'the AtLocation mouse', 'finger Synonym toe', 'up Antonym downward', 'is CapableOf expensive', 'a AtLocation resturant', 'well Antonym bad', 'known RelatedTo unknown', 'sign AtLocation book', 'of HasContext british', 'one CapableOf human', 'who CapableOf doubt', 'him RelatedTo im', 'cliche IsA information']"
931605744503476226,"['love Antonym hatred', 'how DerivedFrom anyhow', 'many RelatedTo crowd', 'times RelatedTo time', 'i DerivedFrom ith', 've ExternalURL resource', 'won ExternalURL resource', 'on DerivedFrom online', 'priority RelatedTo grounded']"
707140203543048192,"['yeah Antonym nope', 'because Synonym cause', 'the AtLocation mouse', 'art AtLocation fair', 'is CapableOf expensive', 'for Antonym contra', 'her DistinctFrom u', 'too HasContext degree', 'yeah Antonym nope', 'that DerivedFrom thon', 'me AtLocation beer', 'want Synonym need', 'to Antonym past', 'do CapableOf computer', 'the AtLocation mouse', 'work RelatedTo play', 'for Antonym contra', 'free RelatedTo bound', 'even RelatedTo odd', 'more DistinctFrom le']"
828017788539301888,"['we CapableOf control', 'need Synonym want', 'more DistinctFrom le', 'television AtLocation actor', 'starring Synonym star', 'with DistinctFrom without', 'and Antonym er', 'unusual Antonym ordinary', 'facial Desires person', 'hair AtLocation clip', 'building Antonym park', 'that DerivedFrom thon', 'nobody RelatedTo everybody', 'will DerivedFrom goodwill', 'drive HasFirstSubevent walk']"
693610805342789632,"['and Antonym er', 'this HasContext philosophy', 'is CapableOf expensive', 'why ExternalURL resource', 'trump RelatedTo card', 'is CapableOf expensive', 'the AtLocation mouse', 'hero RelatedTo villain', 'america RelatedTo american', 'deserves RelatedTo deserve']"
733045888830963713,"['awe RelatedTo awed', 'liberal RelatedTo conservative', 'are Synonym ar', 'so RelatedTo also', 'sweet Antonym bitter', 'and Antonym er', 'love Antonym hatred', 'to Antonym past', 'talk RelatedTo silent', 'not Causes pretending', 'petty Antonym important', 'this HasContext philosophy', 'is CapableOf expensive', 'party UsedFor cake']"
817853306470952960,"['minimum Antonym maximum', 'wage EtymologicallyDerivedFrom gauge', 'hike CausesDesire boot', 'in Synonym e', 'az ExternalURL resource', 'everyone CapableOf learn', 'more DistinctFrom le', 'these RelatedTo germany', 'greedy Antonym lazy', 'small RelatedTo big', 'business AtLocation building', 'passing ExternalURL resource', 'the AtLocation mouse', 'buck RelatedTo buckle']"
839856340755496960,"['fashion ExternalURL resource', 'week RelatedTo midweek', 'bound RelatedTo free', 'i DerivedFrom ith', 'don RelatedTo donald', 'think CapableOf anyone', 'i DerivedFrom ith', 'packed DerivedFrom unpacked', 'enough Desires person']"
898249600204779522,['oh Synonym ohio']
928677160180531200,"['hahaha RelatedTo haha', 'at ExternalURL resource', 'his FormOf hi', 'very RelatedTo actual', 'best Antonym worst']"
852143436194906112,"['speaks RelatedTo speak', 'troll AtLocation bridge', 'laugh SimilarTo cry', 'funny AtLocation television']"
892038477742837762,"['my Synonym min', 'face RelatedTo heel', 'like RelatedTo dislike', 'she ExternalURL resource', 'just Antonym bad', 'saw AtLocation basement', 'the AtLocation mouse', 'best Antonym worst', 'broadway DerivedFrom way', 'show Antonym conceal']"
712197093046296577,"['good RelatedTo bad', 'to Antonym past', 'see AtLocation jellyfish', 'your Causes knitting', 'brand ExternalURL resource', 'what DerivedFrom somewhat', 'next Antonym last', 'blunt Antonym pointed']"
719932993725280256,"['to Antonym past', 'my Synonym min', 'boss AtLocation meeting', 'i DerivedFrom ith', 'texted RelatedTo text', 'as AtLocation sea', 'proof DerivedFrom waterproof', 'i DerivedFrom ith', 'doing DerivedFrom evildoing', 'my Synonym min', 'job Causes instrument']"
916111708250292224,"['i DerivedFrom ith', 'been EtymologicallyDerivedFrom bein', 'known RelatedTo unknown', 'to Antonym past', 'go DistinctFrom come', 'along Synonym alongside', 'with DistinctFrom without', 'a AtLocation resturant', 'number RelatedTo letter', 'of HasContext british', 'these RelatedTo germany']"
873243814705721345,"['well Antonym bad', 'i DerivedFrom ith', 'going RelatedTo go', 'to Antonym past', 'live RelatedTo die', 'forever RelatedTo ever']"
920014656361652224,"['this HasContext philosophy', 'is CapableOf expensive', 'more DistinctFrom le', 'stressful RelatedTo stress', 'than RelatedTo rather', 'the AtLocation mouse', 'presidential RelatedTo president', 'election AtLocation president']"
940317389794762752,"['i DerivedFrom ith', 'm Synonym mississippi', 'shocked Causes surprising']"
713065421960716288,"['doctor AtLocation advice', 'appointment DerivedFrom appoint', 'now Antonym later', 'blood RelatedTo animal', 'work RelatedTo play']"
915674822847246336,"['well Antonym bad', 'all Antonym nothing', 'right Antonym bad', 'two DerivedFrom twenty', 'in Synonym e', 'one CapableOf human', 'week RelatedTo midweek']"
722169908889591814,"['any RelatedTo anybody', 'chance ExternalURL resource', 'on DerivedFrom online', 'making Synonym make', 'the AtLocation mouse', 'back RelatedTo front', 'of HasContext british', 'your Causes knitting', 'harder FormOf hard', 'to Antonym past']"
929996375231737856,"['waiting Causes boredom', 'for Antonym contra', 'course PartOf lecture', 'to Antonym past', 'start DistinctFrom finish', 'apparently DerivedFrom apparent', 'i DerivedFrom ith', 'arrived RelatedTo arrive', 'a AtLocation resturant', 'month RelatedTo monthly', 'late DistinctFrom early', 'and Antonym er', 'christmas Synonym christmastime']"
847595567253508096,"['me AtLocation beer', 'i DerivedFrom ith', 'dreaming Causes confusion', 'atlanta ExternalURL resource', 'traffic AtLocation stranger', 'at ExternalURL resource', 'best Antonym worst']"
872433011668639744,"['jack Antonym plug', 'ie FormOf ey', 'is CapableOf expensive', 'back RelatedTo front', 'obviously RelatedTo obvious', 'the AtLocation mouse', 'same RelatedTo different', 'one CapableOf human', 'there DerivedFrom thereby', 'no DistinctFrom aye', 'way AtLocation cat', 'a AtLocation resturant', 'coyote ExternalURL resource', 'ate RelatedTo eat', 'it ExternalURL resource', 'plus Antonym le', 'there DerivedFrom thereby', 'only RelatedTo one', 'bunny RelatedTo bun', 'ever DerivedFrom never', 'living RelatedTo dead', 'out RelatedTo safe', 'here RelatedTo away']"
822723201184645121,[]
908816714447458304,"['he FormOf hey', 'fun UsedFor playing', 'bf RelatedTo bff']"
701396697805561856,"['are Synonym ar', 'so RelatedTo also', 'cute RelatedTo cuteness']"
898335323549122560,"['i DerivedFrom ith', 'may DerivedFrom maybe', 'have Antonym miss', 'accidently RelatedTo accident', 'ordered RelatedTo order', 'another ExternalURL resource', 'custom RelatedTo customize', 'mini EtymologicallyDerivedFrom minneapolis', 'from HasContext mathematics']"
918101374856060928,"['oh Synonym ohio', 'yes Antonym negative', 'kid AtLocation park', 'rock Antonym suck', 'is CapableOf expensive', 'for Antonym contra', 'usa AtLocation prison', 'not Causes pretending', 'it ExternalURL resource', 'all Antonym nothing']"
911105397972336640,"['amazing RelatedTo amaze', 'on DerivedFrom online', 'off DerivedFrom cutoff', 'extra ExternalURL resource']"
816665786504781824,"['smiley DerivedFrom smile', 'funny AtLocation television', 'instagram DerivedFrom instant', 'photo AtLocation bee']"
735819270106419201,"['funny AtLocation television', 'and Antonym er', 'a AtLocation resturant', 'male SimilarTo female', 'friend DistinctFrom enemy', 'sends RelatedTo send', 'this HasContext philosophy', 'over Antonym sub', 'lmao RelatedTo laugh', 'true Antonym bad', 'tho DerivedFrom thomas']"
884596721287933952,"['good RelatedTo bad', 'for Antonym contra', 'the AtLocation mouse', 'it ExternalURL resource', 'been EtymologicallyDerivedFrom bein', 'too HasContext degree', 'long RelatedTo short', 'since Synonym sith', 'one CapableOf human', 'of HasContext british', 'their FormOf thier', 'been EtymologicallyDerivedFrom bein', 'the AtLocation mouse', 'face RelatedTo heel', 'of HasContext british', 'baseball AtLocation america']"
823010756836921344,"['all Antonym nothing', 'hail ExternalURL resource', 'the AtLocation mouse', 'god Antonym devil']"
827709119465394176,"['this HasContext philosophy', 'billionaire RelatedTo billion', 'is CapableOf expensive', 'very RelatedTo actual', 'qualified DerivedFrom overqualified']"
727569820007452676,"['tell Antonym ask', 'me AtLocation beer', 'about RelatedTo abouts', 'it ExternalURL resource', 'fortunately Antonym unfortunately', 'we CapableOf control', 'have Antonym miss', 'government AtLocation committee']"
913392106781077504,"['it ExternalURL resource', 'weird RelatedTo weirdly', 'to Antonym past', 'say CapableOf anyone', 'but AtLocation pain', 'i DerivedFrom ith', 'had EtymologicallyDerivedFrom hood', 'a AtLocation resturant', 'gut RelatedTo gutted', 'feeling UsedFor emotion', 'driving Causes accident', 'in Synonym e', 'this HasContext philosophy', 'morning RelatedTo night', 'hot RelatedTo cold', 'dry DistinctFrom wet', 'in Synonym e', 'the AtLocation mouse', 'today Synonym day']"
725303238623432704,"['like RelatedTo dislike', 'if RelatedTo unless', 'you Synonym thou', 'had EtymologicallyDerivedFrom hood', 'a AtLocation resturant', 'laugh SimilarTo cry', 'lol RelatedTo laugh', 'fun UsedFor playing', 'funny AtLocation television', 'f DerivedFrom bass']"
877361904036888578,"['the AtLocation mouse', 'floor RelatedTo cap', 'is CapableOf expensive', 'me AtLocation beer']"
697501485026951168,"['never RelatedTo always', 'let DerivedFrom outlet', 'doing DerivedFrom evildoing', 'what DerivedFrom somewhat', 'right Antonym bad', 'get Antonym lose', 'in Synonym e', 'the AtLocation mouse', 'way AtLocation cat', 'of HasContext british', 'making Synonym make', 'money RelatedTo bank']"
842564483793014785,"['this HasContext philosophy', 'is CapableOf expensive', 'helpful DerivedFrom ful', 'great RelatedTo mediocre', 'app DerivedFrom whatsapp']"
821761396744462336,"['teacher Antonym student', 'stay RelatedTo leave', 'safe Antonym adventurous', 'we CapableOf control', 'now Antonym later', 'know RelatedTo knowledge', 'the AtLocation mouse', 'are Synonym ar', 'out RelatedTo safe', 'to Antonym past', 'get Antonym lose', 'us RelatedTo use', 'seriously RelatedTo serious', 'nonsense ExternalURL resource']"
879496038687547392,"['that DerivedFrom thon', 'line Synonym bank', 'up Antonym downward', 'though Synonym tho']"
876890114789691392,"['it ExternalURL resource', 'based RelatedTo base', 'on DerivedFrom online', 'this HasContext philosophy', 'i DerivedFrom ith', 'to Antonym past', 'exist CapableOf everybody', 'nice DistinctFrom mean', 'knowing UsedFor learning', 'y Antonym le', 'be AtLocation cat', 'good RelatedTo bad', 'to Antonym past', 'each DerivedFrom eachother', 'other RelatedTo another', 'networking RelatedTo network']"
888669258766364676,"['the AtLocation mouse', 'first Antonym final', 'recommendation IsA character', 'of HasContext british', 'a AtLocation resturant', 'song AtLocation cd', 'is CapableOf expensive', 'wow RelatedTo wowed', 'paid Antonym voluntary', 'people AtLocation ignorance', 'wtf HasContext sport']"
856661903266983937,"['dark RelatedTo bright', 'poet AtLocation classroom', 'mr RelatedTo miss', 'hope AtLocation despair', 'engineer AtLocation vacation', 'god Antonym devil']"
917171444089544704,"['what DerivedFrom somewhat', 'did HasContext psychiatry', 'you Synonym thou', 'say CapableOf anyone', 'say CapableOf anyone', 'it ExternalURL resource', 'again RelatedTo gain', 'so RelatedTo also', 'i DerivedFrom ith', 'can AtLocation bean', 'record AtLocation office', 'your Causes knitting', 'pretty DistinctFrom ugly', 'please Antonym annoy', 'for Antonym contra', 'the AtLocation mouse', 'usa AtLocation prison']"
722462007585284096,"['all Antonym nothing', 'gay Antonym straight', 'people AtLocation ignorance', 'support Antonym contest', 'hillary RelatedTo hilary', 'is CapableOf expensive', 'a AtLocation resturant', 'lie DistinctFrom truth', 'photography RelatedTo photographer']"
840367947851943936,"['never RelatedTo always', 'fails RelatedTo fail']"
856255510072479745,"['are Synonym ar', 'getting Causes buying', 'more DistinctFrom le', 'and Antonym er', 'more DistinctFrom le', 'exciting RelatedTo dull']"
717466663298408448,"['thanks DerivedFrom thanksgiving', 'for Antonym contra', 'being FormOf bein', 'there DerivedFrom thereby', 'for Antonym contra', 'me AtLocation beer', 'love Antonym hatred', 'you Synonym thou']"
936957468395044864,"['amazing RelatedTo amaze', 'how DerivedFrom anyhow', 'want Synonym need', 'you Synonym thou', 'to Antonym past', 'see AtLocation jellyfish', 'this HasContext philosophy', 'pic EtymologicallyDerivedFrom pitch', 'is CapableOf expensive', 'a AtLocation resturant', 'saint Desires good', 'compared RelatedTo compare', 'to Antonym past', 'this HasContext philosophy', 'sick Antonym crap', 'pervert Antonym convert', 'the AtLocation mouse', 'russia AtLocation factory', 'part DerivedFrom partake', 'is CapableOf expensive', 'but AtLocation pain', 'the AtLocation mouse', 'photo AtLocation bee', 'is CapableOf expensive', 'real Antonym false', 'the AtLocation mouse', 'real Antonym false', 'criminal UsedFor jail', 'and Antonym er', 'sexual RelatedTo sexuality', 'predator IsA lion']"
865126329947222016,"['when RelatedTo whenever', 'someone DistinctFrom nobody', 'to Antonym past', 'lecture PartOf course', 'you Synonym thou']"
858118006777556992,"['wow RelatedTo wowed', 'love Antonym hatred', 'the AtLocation mouse', 'marketing ExternalURL resource']"
908827415555719168,"['we CapableOf control', 'shall RelatedTo ought', 'remain Antonym fly', 'optimistic Antonym bitter', 'then HasContext uk', 'surveillance AtLocation casino']"
779396337511047168,"['looking Synonym look', 'good RelatedTo bad', 'i DerivedFrom ith', 'could RelatedTo might', 'almost Synonym quite', 'mistake Causes grooming', 'you Synonym thou', 'for Antonym contra']"
885425237092818944,"['you Synonym thou', 'welcome CapableOf grandma', 'darling Synonym dear', 'cooking HasSubevent burn', 'dinner AtLocation appetizer']"
725395755855278081,"['why ExternalURL resource', 'love Antonym hatred', 'one CapableOf human', 'and Antonym er', 'abuse MannerOf use', 'the AtLocation mouse', 'other RelatedTo another']"
683295117847969793,"['the AtLocation mouse', 'pa Synonym grandpa', 'welcome CapableOf grandma', 'center Synonym centre', 'is CapableOf expensive', 'hopping RelatedTo hop', 'today Synonym day']"
725280384422842368,"['totally Synonym total', 'nailed RelatedTo nail', 'it ExternalURL resource', 'hr HasContext baseball', 'employer RelatedTo employee', 'employee RelatedTo employer']"
713934461159804929,"['some Antonym none', 'brutal Antonym gentle', 'honesty DistinctFrom dishonesty', 'right Antonym bad', 'here RelatedTo away', 'funny AtLocation television', 'reality Antonym fantasy', 'clubbing RelatedTo club']"
713994689205170176,"['thank RelatedTo please', 'the AtLocation mouse', 'lord SimilarTo lady', 'for Antonym contra', 'she ExternalURL resource', 'what DerivedFrom somewhat', 'she ExternalURL resource', 'talking Causes boredom', 'about RelatedTo abouts']"
850579468355817472,"['this HasContext philosophy', 'is CapableOf expensive', 'why ExternalURL resource', 'i DerivedFrom ith', 'wanted RelatedTo unwanted', 'to Antonym past', 'be AtLocation cat', 'a AtLocation resturant', 'mom SimilarTo dad']"
931597939587235841,"['i DerivedFrom ith', 'wonder CapableOf human', 'if RelatedTo unless', 'posting RelatedTo post', 'of HasContext british', 'as AtLocation sea', 'well Antonym bad', 'as AtLocation sea', 'posting RelatedTo post', 'and Antonym er']"
827842431269924865,"['yeah Antonym nope', 'it ExternalURL resource', 'lit Synonym lite', 'and Antonym er', 'yeah Antonym nope', 'i DerivedFrom ith', 'can AtLocation bean', 'handle AtLocation bathroom', 'it ExternalURL resource']"
691321835141611527,"['the AtLocation mouse', 'amazing RelatedTo amaze', 'effort RelatedTo try', 'and Antonym er', 'that DerivedFrom thon', 'into HasContext british', 'making Synonym make', 'a AtLocation resturant', 'burger Synonym hamburger']"
905137098927288323,"['thanks DerivedFrom thanksgiving', 'god Antonym devil', 'i DerivedFrom ith', 'have Antonym miss', 'such HasContext philosophy', 'a AtLocation resturant', 'wonderful Antonym terrible', 'in Synonym e', 'my Synonym min', 'pack DerivedFrom unpack', 'of HasContext british']"
885371077605511168,"['how DerivedFrom anyhow', 'adorable DerivedFrom ad', 'would ExternalURL resource', 'that DerivedFrom thon', 'be AtLocation cat', 'thursday ExternalURL resource']"
901363283814469632,"['there DerivedFrom thereby', 'a AtLocation resturant', 'shocker HasContext vulgar', 'mother RelatedTo daughter', 'nature AtLocation beaver', 'throwing RelatedTo throw', 'us RelatedTo use', 'a AtLocation resturant', 'on DerivedFrom online', 'day RelatedTo night', 'of HasContext british', 'stroke ExternalURL resource', 'play RelatedTo work']"
924415042145214464,"['inspirational RelatedTo inspiration', 'funny AtLocation television']"
700738283786125312,"['don RelatedTo donald', 'worry CreatedBy uncertainty', 'our ExternalURL resource', 'unbiased DerivedFrom biased', 'not Causes pretending', 'in Synonym e', 'the AtLocation mouse', 'tank AtLocation crab', 'always RelatedTo never', 'is CapableOf expensive', 'on DerivedFrom online', 'the AtLocation mouse', 'job Causes instrument']"
868071816555765760,"['this HasContext philosophy', 'dog RelatedTo cat', 'funny AtLocation television', 'pet UsedFor house', 'animal DistinctFrom vegetable']"
723578719651147776,"['the AtLocation mouse', 'beautiful Antonym average', 'view Antonym model', 'from HasContext mathematics', 'our ExternalURL resource', 'table AtLocation ant']"
891724506582142977,"['totally Synonym total', 'believe CapableOf people', 'you Synonym thou', 'a AtLocation resturant', 'genuine Antonym fake', 'account RelatedTo accountable', 'yup Antonym nope', 'no DistinctFrom aye', 'doubt Causes lying', 'in Synonym e', 'my Synonym min', 'mind AtLocation confusion']"
891020655893917696,"['i DerivedFrom ith', 'loving UsedFor living', 'the AtLocation mouse', 'way AtLocation cat', 'are Synonym ar', 'parked RelatedTo park', 'on DerivedFrom online', 'and Antonym er', 'blocking Synonym block', 'vision RelatedTo visionary', 'for Antonym contra', 'and Antonym er', 'access ExternalURL resource', 'to Antonym past', 'larger FormOf large']"
843931774103277571,"['this HasContext philosophy', 'is CapableOf expensive', 'epic RelatedTo epically']"
727906703853948928,"['i DerivedFrom ith', 'hope AtLocation despair', 'is CapableOf expensive', 'as AtLocation sea', 'as AtLocation sea', 'global Antonym domestic', 'warming Antonym cooling', 'sorted RelatedTo sort']"
699189047588167680,"['i DerivedFrom ith', 'went RelatedTo go', 'to Antonym past', 'the AtLocation mouse', 'tower AtLocation airport', 'and Antonym er', 'all Antonym nothing', 'i DerivedFrom ith', 'got DerivedFrom gotcha', 'a AtLocation resturant', 'crummy RelatedTo bad', 'case AtLocation calculator', 'of HasContext british']"
828625310824292352,"['monday ExternalURL resource', 'awesome Antonym fail']"
689752136435929088,"['yeah Antonym nope', 'it ExternalURL resource', 'really Antonym duh', 'like RelatedTo dislike', 'it ExternalURL resource', 'just Antonym bad', 'been EtymologicallyDerivedFrom bein', 'doing DerivedFrom evildoing', 'a AtLocation resturant', 'little DistinctFrom big', 'casual Antonym expected', 'reading UsedFor education', 'hehe RelatedTo giggle']"
852754584023965697,"['the AtLocation mouse', 'month RelatedTo monthly', 'of HasContext british', 'build Antonym decrease', 'up Antonym downward', 'for Antonym contra', 'of HasContext british', 'drama RelatedTo comedy', 'will DerivedFrom goodwill', 'totally Synonym total', 'be AtLocation cat', 'worth DerivedFrom worship', 'it ExternalURL resource']"
819899915577028608,"['meme Desires replicate', 'lol RelatedTo laugh', 'comedy RelatedTo drama', 'brutal Antonym gentle', 'silly Causes wrestling', 'life RelatedTo death', 'life RelatedTo death', 'in Synonym e', 'all Antonym nothing', 'it ExternalURL resource']"
907347217882771461,['hahaha RelatedTo haha']
832958763510423552,"['inspiring RelatedTo inspire', 'quote AtLocation story', 'for Antonym contra', 'the AtLocation mouse', 'day RelatedTo night']"
735822534994583553,"['perfect Antonym damaged', 'wheat RelatedTo bread', 'cutting ExternalURL resource', 'weather RelatedTo rain']"
831612927199289344,"['you Synonym thou', 'sure DerivedFrom surely', 'know RelatedTo knowledge', 'how DerivedFrom anyhow', 'to Antonym past', 'run RelatedTo walk', 'a AtLocation resturant', 'business AtLocation building', 'thank RelatedTo please', 'you Synonym thou', 'so RelatedTo also', 'much RelatedTo little', 'for Antonym contra', 'your Causes knitting', 'time RelatedTo age', 'management RelatedTo manage']"
847289236969607168,"['i DerivedFrom ith', 'love Antonym hatred', 'losing Antonym winning', 'before Antonym behind', 'they ExternalURL resource', 'finish Antonym initiate', 'loading Synonym load']"
698860005269860353,"['it ExternalURL resource', 'going RelatedTo go', 'to Antonym past', 'be AtLocation cat', 'such HasContext philosophy', 'a AtLocation resturant', 'lovely RelatedTo love', 'day RelatedTo night', 'in Synonym e', 'nyc RelatedTo nice', 'freezing Antonym hot']"
724805493307400192,"['like RelatedTo dislike', 'if RelatedTo unless', 'you Synonym thou', 'agree RelatedTo disagree', 'lol RelatedTo laugh', 'fun UsedFor playing', 'funny AtLocation television']"
733550479888670720,"['destroy Antonym build', 'the AtLocation mouse', 'like RelatedTo dislike', 'button Antonym pull']"
699944117749436416,"['i DerivedFrom ith', 'wondered RelatedTo wonder', 'who CapableOf doubt', 'cleared RelatedTo clear', 'last Antonym first', 'night RelatedTo day']"
801692345905258496,"['i DerivedFrom ith', 'continue Antonym discontinue', 'to Antonym past', 'thank RelatedTo please', 'those RelatedTo tho', 'who CapableOf doubt', 'vote CapableOf citizen']"
883787313163022336,"['yes Antonym negative', 'cos HasContext india', 'seem RelatedTo seeming', 'to Antonym past', 'be AtLocation cat', 'the AtLocation mouse', 'problem RelatedTo solution', 'wtf HasContext sport']"
857482045932662785,"['ah HasContext aviation', 'the AtLocation mouse', 'bliss IsA ignorance', 'that DerivedFrom thon', 'would ExternalURL resource', 'bring Synonym take', 'o DerivedFrom okay', 'happy DistinctFrom sad']"
717888234064322560,"['when RelatedTo whenever', 'it ExternalURL resource', 'snow AtLocation alaska', 'storming FormOf storm', 'in Synonym e', 'boredom Antonym charm', 'in Synonym e', 'bedtime DerivedFrom bed']"
879051421882208256,"['i DerivedFrom ith', 'have Antonym miss', 'said RelatedTo say', 'any RelatedTo anybody', 'better Antonym worse', 'lmao RelatedTo laugh']"
904923985191649284,"['happy DistinctFrom sad', 'day RelatedTo night', 'teacher Antonym student', 'life RelatedTo death', 'fun UsedFor playing']"
878678701327515650,"['that DerivedFrom thon', 'me AtLocation beer']"
825681794322231296,"['way AtLocation cat', 'to Antonym past', 'go DistinctFrom come', 'russia AtLocation factory']"
912780207299399680,"['i DerivedFrom ith', 'miss RelatedTo hit', 'back RelatedTo front', 'when RelatedTo whenever', 'the AtLocation mouse', 'president AtLocation building', 't DerivedFrom bent', 'care CapableOf doctor', 'if RelatedTo unless', 'you Synonym thou', 'took RelatedTo take', 'a AtLocation resturant', 'knee AtLocation desk', 'funny AtLocation television']"
705593268172562432,"['best Antonym worst', 'customer HasA bar', 'service RelatedTo capital', 'ever DerivedFrom never', 'min Antonym max', 'on DerivedFrom online', 'hold Antonym break', 'and Antonym er', 'no DistinctFrom aye', 'human AtLocation arm', 'at ExternalURL resource', 'all Antonym nothing', 'ridiculous Antonym serious']"
918595112040460289,"['you Synonym thou', 'guess Synonym guessing', 'why ExternalURL resource', 'i DerivedFrom ith', 'here RelatedTo away']"
915222422713962496,"['smack AtLocation jellyfish', 'an DerivedFrom anarchy', 'outer RelatedTo inner', 'policeman AtLocation freeway', 'upside Antonym downside', 'his FormOf hi', 'her DistinctFrom u', 'damn Synonym darn', 'head RelatedTo tail', 'campaign IsA war', 'what DerivedFrom somewhat', 'what DerivedFrom somewhat']"
911399721612144642,"['love Antonym hatred', 'you Synonym thou', 'protein ExternalURL resource', 'shake Synonym milkshake', 'protein ExternalURL resource', 'fitness Antonym weakness', 'tweet ExternalURL resource', 'meme Desires replicate', 'funny AtLocation television']"
867582194713116672,"['how DerivedFrom anyhow', 'unusual Antonym ordinary', 'a AtLocation resturant', 'track AtLocation runner', 'fault ExternalURL resource', 'near DistinctFrom away']"
822815885761138692,"['i DerivedFrom ith', 'always RelatedTo never', 'think CapableOf anyone', 'the AtLocation mouse', 'alt HasContext legal', 'right Antonym bad', 'speak CapableOf people', 'for Antonym contra', 'themselves RelatedTo self', 'so RelatedTo also', 'they ExternalURL resource', 'say CapableOf anyone', 'i DerivedFrom ith', 'tell Antonym ask', 'you Synonym thou', 'i DerivedFrom ith', 'this HasContext philosophy', 'kinda FormOf kinder', 'person Antonym crowd', 'proud Antonym ashamed']"
794149309893644289,"['whew HasContext scotland', 'ty DerivedFrom eighty', 'covering Synonym cover', 'this HasContext philosophy', 'breaking DerivedFrom groundbreaking', 'news NotHasProperty old', 'for Antonym contra', 'us RelatedTo use', 'it ExternalURL resource', 'a AtLocation resturant', 'game Antonym cautious', 'changer Synonym change', 'i DerivedFrom ith', 'smell Causes cooking', 'chris Desires sex', 'trump RelatedTo card']"
934302504057167872,"['i DerivedFrom ith', 'deal RelatedTo dealer', 'with DistinctFrom without', 'break Antonym fix', 'ups Synonym oops', 'like RelatedTo dislike', 'i DerivedFrom ith', 'deal RelatedTo dealer', 'with DistinctFrom without', 'everything RelatedTo nothing', 'else DerivedFrom elsewhere']"
836354513799901184,"['do CapableOf computer', 'you Synonym thou', 'know RelatedTo knowledge', 'what DerivedFrom somewhat', 'we CapableOf control', 'need Synonym want', 'a AtLocation resturant', 'bigger FormOf accidental', 'military RelatedTo captain', 'have Antonym miss', 'some Antonym none', 'pie AtLocation cafe']"
936162063499526144,"['just Antonym bad', 'more DistinctFrom le', 'day RelatedTo night', 'to Antonym past', 'go DistinctFrom come', 'and Antonym er', 'you Synonym thou', 'too HasContext degree', 'will DerivedFrom goodwill', 'see AtLocation jellyfish', 'life RelatedTo death', 'a AtLocation resturant', 'glass AtLocation cabinet', 'follow RelatedTo lead', 'the AtLocation mouse', 'page AtLocation notepad', 'and Antonym er', 'ensure RelatedTo ensured', 'all Antonym nothing', 'your Causes knitting', 'are Synonym ar', 'by Antonym main', 'and Antonym er', 'comic Antonym tragic']"
